GameID|HomeTeam|AwayTeam|GameWinner|GameLoser|ScoreHome|ScoreAway|HomeFirstDowns|HomePassingYards|HomePenaltyCnt|HomePenaltyYards|HomePossTime|HomePuntAvg|HomepuntCnt|HomePuntYards|HomeRushingYards|HomeTotalYards|HomeTurnOvers|AwayFirstDowns|AwayPassingYards|AwayPenaltyCnt|AwayPenaltyYards|AwayPossTime|AwayPuntAvg|AwaypuntCnt|AwayPuntYards|AwayRushingYards|AwayTotalYards|AwayTurnOvers|HomeFieldGoals|AwayFieldGoals|HomeTouchDowns|AwayTouchDowns|HomePassingComp|AwayPassingComp|HomePassingAtt|AwayPassingAtt|HomePassingTD|AwayPassingTD|HomeRushingAtt|AwayRushingAtt|HomeRushingTD|AwayRushingTD|Year|Week|Date|Day|TimeOfDay|NumericDate|Temp|DewPoint|Visiability|Humidity|WindSpeed|WindDir|Pressure|Fog|Precipitation|Condition|Rain|Snow|WindChill|HeatIndex|HomePassYardsPerAttempt|HomePassingCompPct|AwayPassYardsPerAttempt|AwayPassingCompPct|HomeRushYardsPerAttempt|AwayRushYardsPerAttempt|HomeTeamWin
1599|SD|KC|KC|SD|3|33|14|149|6|39|26:32|45|6|281|52|201|2|22|232|5|35|33:28|41|5|203|153|385|0|2|1|4|0|20|19|25|30|0|0|31|25|3|0|2015|11|11/22/2015|6|4:05|20151122|75.9|37.9|10.0|25.0|5.8|NNW|29.87|0.0||Partly Cloudy|0.0|0.0|||7.45|0.8|12.2105263158|0.633333333333|1.67741935484|6.12|0
1600|NE|BUF|NE|BUF|20|13|18|271|5|61|27:05|40|7|288|85|356|1|16|225|5|44|32:55|41|7|319|94|319|1|2|2|1|2|20|20|36|39|0|1|30|22|1|1|2015|11|11/23/2015|0|8:30|20151123|28.0|9.0|10.0|45.0|4.6|West|30.11|0.0||Clear|0.0|0.0|22.8||13.55|0.555555555556|11.25|0.512820512821|2.83333333333|4.27272727273|1
1601|DET|PHI|DET|PHI|45|14|28|322|4|29|37:11|45|4|184|108|430|0|14|159|2|30|22:49|46|6|288|68|227|1|1|0|6|2|27|19|38|27|5|2|30|25|1|0|2015|12|11/26/2015|3|12:30|20151126|57.9|45.0|10.0|62.0|12.7|SSW|30.37|0.0||Mostly Cloudy|0.0|0.0|||11.9259259259|0.710526315789|8.36842105263|0.703703703704|3.6|2.72|1
1602|DAL|CAR|CAR|DAL|14|33|14|179|5|40|24:46|47|3|141|31|210|3|18|165|8|53|35:14|36|2|80|129|294|0|4|2|3|1|16|24|27|40|0|1|37|14|1|0|2015|12|11/26/2015|3|4:30|20151126|71.1|64.9|5.0|81.0|11.5|SE|30.04|0.0|0.0|Light Rain|1.0|0.0|||11.1875|0.592592592593|6.875|0.6|0.837837837838|9.21428571429|0
1603|GB|CHI|CHI|GB|13|17|23|188|3|38|28:48|34|5|178|177|365|2|17|189|12|95|31:12|38|8|323|101|290|0|1|2|2|1|19|22|31|43|1|1|31|28|1|0|2015|12|11/26/2015|3|8:30|20151126|36.0|34.0|9.0|93.0|13.8|North|30.22|0.0|0.05|Light Rain|1.0|0.0|27.1||9.89473684211|0.612903225806|8.59090909091|0.511627906977|5.70967741935|3.60714285714|0
1604|WAS|NYG|WAS|NYG|20|14|18|302|7|80|36:00|42|6|268|105|407|0|17|299|4|35|24:00|41|7|353|33|332|3|2|0|2|2|26|20|51|29|2|1|13|37|0|1|2015|12|11/29/2015|6|1:00|20151129|48.0|45.0|10.0|89.0|8.1|NE|30.22|0.0||Overcast|0.0|0.0|||11.6153846154|0.509803921569|14.95|0.689655172414|8.07692307692|0.891891891892|1
1605|ATL|MIN|MIN|ATL|10|20|22|213|6|78|26:32|48|2|98|116|329|3|24|174|9|53|33:28|39|2|95|191|365|1|1|2|1|2|22|20|31|28|1|0|24|39|0|2|2015|12|11/29/2015|6|1:00|20151129|73.0|55.0|10.0|53.0|8.1|SSE|30.09|0.0||Mostly Cloudy|0.0|0.0|||9.68181818182|0.709677419355|8.7|0.714285714286|4.83333333333|4.89743589744|0
1606|CIN|STL|CIN|STL|31|7|19|236|3|35|30:07|43|4|193|140|376|1|19|251|7|45|29:53|38|5|225|94|345|3|1|0|4|1|21|36|28|53|3|0|31|17|0|1|2015|12|11/29/2015|6|1:00|20151129|45.0|37.9|10.0|76.0|8.1|NE|30.24|0.0||Partly Cloudy|0.0|0.0|40.6||11.2380952381|0.75|6.97222222222|0.679245283019|4.51612903226|5.52941176471|1
1607|HOU|NO|HOU|NO|24|6|23|195|6|40|36:23|29|4|189|167|362|1|14|218|10|82|23:37|42|6|281|50|268|1|1|2|3|0|21|25|27|44|2|0|38|10|1|0|2015|12|11/29/2015|6|1:00|20151129|53.6|50.0|3.0|88.0|5.8|NW|30.04|0.0||Overcast|0.0|0.0|||9.28571428571|0.777777777778|8.72|0.568181818182|4.39473684211|5.0|1
1608|IND|TB|IND|TB|25|12|23|309|6|45|32:25|50|3|156|27|336|0|21|212|12|95|27:35|41|3|142|132|344|1|4|2|2|1|26|20|42|36|2|1|26|21|0|0|2015|12|11/29/2015|6|1:00|20151129|42.1|28.0|10.0|58.0|10.4|ENE|30.23|0.0||Clear|0.0|0.0|36.1||11.8846153846|0.619047619048|10.6|0.555555555556|1.03846153846|6.28571428571|1
1609|NYJ|MIA|NYJ|MIA|38|20|24|274|6|40|31:16|37|5|234|137|411|0|20|321|6|45|28:44|33|8|360|12|333|2|1|0|3|5|33|22|58|37|3|4|9|34|0|1|2015|12|11/29/2015|6|1:00|20151129|48.9|19.9|10.0|32.0|5.8|NE|30.2|0.0||Clear|0.0|0.0|||8.30303030303|0.568965517241|14.5909090909|0.594594594595|15.2222222222|0.352941176471|1
1610|JAC|SD|SD|JAC|25|31|20|318|6|35|28:36|30|3|124|102|420|1|24|290|8|70|31:24|31|6|247|79|369|0|4|1|2|4|30|29|49|43|2|4|19|26|0|0|2015|12|11/29/2015|6|1:00|20151129|77.0|53.1|10.0|43.0|9.2|NE|30.1|0.0||Mostly Cloudy|0.0|0.0|||10.6|0.612244897959|10.0|0.674418604651|5.36842105263|3.03846153846|0
1611|TEN|OAK|OAK|TEN|21|24|19|205|4|25|25:05|40|6|287|44|249|2|22|323|11|94|34:55|41|4|169|84|407|2|1|0|3|3|24|17|38|37|3|3|30|18|0|0|2015|12|11/29/2015|6|1:00|20151129|59.0|55.9|0.5|90.0|6.9|NNW|30.04|0.0|0.02|Light Rain|1.0|0.0|||8.54166666667|0.631578947368|19.0|0.459459459459|1.46666666667|4.66666666667|0
1612|KC|BUF|KC|BUF|30|22|21|255|8|58|29:28|37|3|117|158|413|0|25|286|9|91|30:32|33|3|119|129|415|2|1|3|3|3|21|19|38|30|3|2|28|27|0|1|2015|12|11/29/2015|6|1:00|20151129|37.0|35.1|5.0|93.0|8.1|ENE|30.23|0.0|0.06|Light Rain|1.0|0.0|31.0||12.1428571429|0.552631578947|15.0526315789|0.633333333333|5.64285714286|4.77777777778|1
1613|SF|ARI|ARI|SF|13|19|17|301|13|81|22:33|38|4|166|67|368|2|26|267|7|47|37:27|36|4|183|70|337|0|2|2|2|1|24|25|40|36|0|1|29|17|2|0|2015|12|11/29/2015|6|4:05|20151129|53.1|30.0|10.0|41.0|0.0|North|30.16|0.0||Mostly Cloudy|0.0|0.0|||12.5416666667|0.6|10.68|0.694444444444|2.31034482759|4.11764705882|0
1614|SEA|PIT|SEA|PIT|39|30|21|336|8|76|28:00|36|6|255|100|436|0|26|480|6|65|32:00|40|2|79|58|538|4|3|0|3|6|37|21|59|30|1|5|14|27|2|1|2015|12|11/29/2015|6|4:25|20151129|35.1|30.9|3.0|85.0|0.0|North|30.19|0.0||Overcast|0.0|0.0|||9.08108108108|0.627118644068|22.8571428571|0.7|7.14285714286|2.14814814815|1
1615|DEN|NE|DEN|NE|30|24|23|254|6|46|36:31|38|8|347|179|433|1|16|262|5|47|25:57|41|10|450|39|301|1|1|1|4|3|23|23|42|42|1|3|32|16|3|0|2015|12|11/29/2015|6|8:30|20151129|20.7|19.9|1.5|97.0|1.2|South|30.12|0.0|0.01|Light Snow|0.0|1.0|||11.0434782609|0.547619047619|11.3913043478|0.547619047619|5.59375|2.4375|1
1616|CLE|BAL|BAL|CLE|27|33|21|275|2|15|30:33|29|6|283|63|338|0|16|232|7|50|29:27|40|4|171|104|336|2|2|2|4|3|20|28|34|48|2|2|23|18|0|0|2015|12|11/30/2015|0|8:30|20151130|43.0|32.0|10.0|65.0|5.8|ENE|30.12|0.0||Overcast|0.0|0.0|39.5||13.75|0.588235294118|8.28571428571|0.583333333333|2.73913043478|5.77777777778|0
1617|DET|GB|GB|DET|23|27|17|205|9|108|33:04|46|6|274|101|306|1|19|246|7|55|26:56|44|6|286|67|313|1|3|0|2|4|23|24|35|36|2|2|25|24|0|1|2015|13|12/3/2015|3|8:25|20151203|42.1|30.0|10.0|62.0|10.4|West|30.33|0.0||Overcast|0.0|0.0|36.1||8.91304347826|0.657142857143|10.25|0.666666666667|4.04|2.79166666667|0
1618|NYG|NYJ|NYJ|NYG|20|23|14|281|8|60|29:56|42|5|211|74|355|1|28|373|8|61|38:31|26|5|224|90|463|1|2|3|2|2|18|36|34|50|1|2|24|24|0|0|2015|13|12/6/2015|6|1:00|20151206|52.0|32.0|10.0|47.0|4.6|South|30.38|0.0||Clear|0.0|0.0|||15.6111111111|0.529411764706|10.3611111111|0.72|3.08333333333|3.75|0
1619|BUF|HOU|BUF|HOU|30|21|15|203|5|42|28:07|45|6|272|187|390|0|21|275|10|89|31:53|38|7|285|126|401|1|1|0|4|3|11|26|21|43|3|3|36|26|1|0|2015|13|12/6/2015|6|1:00|20151206|44.1|36.0|10.0|73.0|10.4|SW|30.37|0.0||Overcast|0.0|0.0|38.6||18.4545454545|0.52380952381|10.5769230769|0.604651162791|5.19444444444|4.84615384615|1
1620|MIA|BAL|MIA|BAL|15|13|8|82|5|31|21:51|38|9|412|137|219|1|22|281|5|36|38:09|46|5|267|94|375|2|2|0|1|2|32|9|46|19|1|1|26|26|0|0|2015|13|12/6/2015|6|1:00|20151206|79.0|68.0|10.0|69.0|15.0|ENE|30.13|0.0||Mostly Cloudy|0.0|0.0|||2.5625|0.695652173913|31.2222222222|0.473684210526|5.26923076923|3.61538461538|1
1621|CLE|CIN|CIN|CLE|3|37|18|205|7|84|29:02|34|3|119|68|273|2|20|233|5|55|30:58|27|1|27|144|377|0|3|1|4|0|16|25|22|38|2|0|33|19|2|0|2015|13|12/6/2015|6|1:00|20151206|48.9|30.9|10.0|50.0|3.5|SSW|30.35|0.0||Clear|0.0|0.0|||12.8125|0.727272727273|9.32|0.657894736842|2.06060606061|7.57894736842|0
1622|TEN|JAC|TEN|JAC|42|39|26|257|4|38|33:34|38|3|133|210|467|2|20|302|6|21|26:26|43|3|160|81|383|1|0|0|6|6|24|20|36|29|5|3|21|35|1|2|2015|13|12/6/2015|6|1:00|20151206|60.1|37.9|10.0|44.0|4.6|SSW|30.35|0.0||Overcast|0.0|0.0|||10.7083333333|0.666666666667|15.1|0.689655172414|10.0|2.31428571429|1
1623|CHI|SF|SF|CHI|20|26|20|194|8|72|37:24|43|6|257|170|364|1|13|170|6|50|24:46|38|9|433|121|291|0|2|0|2|4|18|18|31|32|0|1|42|23|2|2|2015|13|12/6/2015|6|1:00|20151206|44.1|35.1|10.0|71.0|0.0|North|30.23|0.0||Mostly Cloudy|0.0|0.0|||10.7777777778|0.58064516129|9.44444444444|0.5625|4.04761904762|5.26086956522|0
1624|MIN|SEA|SEA|MIN|7|38|9|94|9|95|24:50|36|7|281|31|125|1|25|260|9|65|35:10|27|2|78|173|433|1|1|0|1|5|17|21|28|28|0|3|16|36|0|2|2015|13|12/6/2015|6|1:00|20151206|37.0|33.1|5.0|86.0|4.6|WSW|30.27|0.0||Overcast|0.0|0.0|33.3||5.52941176471|0.607142857143|12.380952381|0.75|1.9375|4.80555555556|0
1625|NO|CAR|CAR|NO|38|41|21|264|11|104|23:26|41|5|204|70|334|1|33|322|8|87|36:34|36|3|114|175|497|3|0|0|6|5|28|24|41|42|5|3|34|14|1|1|2015|13|12/6/2015|6|4:25|20151206|61.0|57.9|5.0|90.0|0.0|North|30.25|0.0||Clear|0.0|0.0|||9.42857142857|0.682926829268|13.4166666667|0.571428571429|2.05882352941|12.5|0
1626|TB|ATL|TB|ATL|23|19|25|222|8|53|31:15|30|3|112|166|388|2|21|255|7|58|28:45|33|4|193|64|319|1|4|1|1|3|30|18|45|27|1|1|18|37|0|2|2015|13|12/6/2015|6|1:00|20151206|82.4|64.4|10.0|54.0|8.1|East|30.19|0.0||Mostly Cloudy|0.0|0.0||83.9|7.4|0.666666666667|14.1666666667|0.666666666667|9.22222222222|1.72972972973|1
1627|STL|ARI|ARI|STL|3|27|9|146|7|104|20:13|48|8|436|66|212|1|29|349|3|25|39:47|33|6|261|175|524|0|2|1|3|0|27|15|41|35|2|0|36|15|1|0|2015|13|12/6/2015|6|1:00|20151206|51.1|37.0|10.0|59.0|4.6|WSW|30.25|0.0||Overcast|0.0|0.0|||5.40740740741|0.658536585366|23.2666666667|0.428571428571|1.83333333333|11.6666666667|0
1628|OAK|KC|KC|OAK|20|34|27|262|4|21|34:28|32|4|158|99|361|3|15|143|11|88|25:32|46|5|250|89|232|2|0|0|5|3|16|31|22|48|2|2|22|24|2|1|2015|13|12/6/2015|6|4:05|20151206|59.0|55.0|10.0|87.0|9.2|WSW|30.26|0.0||Mostly Cloudy|0.0|0.0|||16.375|0.727272727273|4.61290322581|0.645833333333|4.5|3.70833333333|0
1629|SD|DEN|DEN|SD|3|17|15|179|8|72|27:03|43|4|192|93|272|3|19|159|3|18|32:57|32|5|183|134|293|1|1|1|2|0|16|18|26|35|1|0|39|23|0|0|2015|13|12/6/2015|6|4:05|20151206|68.0|45.0|10.0|43.0|4.6|NNW|30.14|0.0||Mostly Cloudy|0.0|0.0|||11.1875|0.615384615385|8.83333333333|0.514285714286|2.38461538462|5.82608695652|0
1630|NE|PHI|PHI|NE|28|35|27|324|3|30|34:16|24|7|303|103|427|2|15|120|8|97|25:44|41|7|328|128|248|2|0|0|4|5|30|14|57|24|3|2|25|33|1|0|2015|13|12/6/2015|6|4:25|20151206|46.0|30.9|10.0|56.0|4.6|South|30.3|0.0||Clear|0.0|0.0|43.9||10.8|0.526315789474|8.57142857143|0.583333333333|4.12|3.87878787879|0
1631|PIT|IND|PIT|IND|45|10|24|364|4|48|32:50|37|1|37|158|522|2|11|186|5|30|27:10|27|5|211|54|240|3|1|3|1|5|20|24|34|39|1|4|18|32|0|0|2015|13|12/6/2015|6|8:30|20151206|42.1|34.0|7.0|73.0|4.6|South|30.31|0.0||Clear|0.0|0.0|39.2||18.2|0.588235294118|7.75|0.615384615385|8.77777777778|1.6875|1
1632|WAS|DAL|DAL|WAS|16|19|15|193|9|73|32:47|34|6|253|73|266|1|16|220|8|70|27:13|42|4|166|97|317|3|4|3|1|1|16|22|29|31|0|1|24|26|1|0|2015|13|12/7/2015|0|8:30|20151207|51.1|32.0|10.0|48.0|5.8|North|30.14|0.0||Overcast|0.0|0.0|||12.0625|0.551724137931|10.0|0.709677419355|3.04166666667|3.73076923077|0
1633|ARI|MIN|ARI|MIN|23|20|22|296|4|30|31:59|38|3|133|97|393|0|23|317|3|25|28:01|44|2|91|72|389|3|3|2|2|2|25|25|35|36|2|1|29|24|0|1|2015|14|12/10/2015|3|8:25|20151210|64.0|35.1|10.0|34.0|6.9|East|29.8|0.0||Mostly Cloudy|0.0|0.0|||11.84|0.714285714286|12.68|0.694444444444|3.34482758621|3.0|1
1634|PHI|BUF|PHI|BUF|23|20|20|232|5|55|24:58|43|7|353|116|348|1|18|260|15|101|35:02|35|7|315|152|412|2|2|3|2|2|19|23|36|38|1|1|32|34|1|1|2015|14|12/13/2015|6|1:00|20151213|71.1|55.9|10.0|59.0|0.0|North|30.12|0.0||Overcast|0.0|0.0|||12.2105263158|0.527777777778|11.3043478261|0.605263157895|3.625|4.47058823529|1
1635|NYJ|TEN|NYJ|TEN|30|8|24|256|3|20|35:56|39|3|138|183|439|0|15|268|3|20|24:04|43|6|289|24|292|1|3|0|3|1|21|22|36|40|3|1|34|13|0|0|2015|14|12/13/2015|6|1:00|20151213|64.9|48.9|10.0|56.0|6.9|ENE|30.11|0.0||Clear|0.0|0.0|||12.1904761905|0.583333333333|12.1818181818|0.55|5.38235294118|1.84615384615|1
1636|CIN|PIT|PIT|CIN|20|33|22|321|4|27|24:13|47|2|96|64|385|3|22|270|5|82|35:47|49|2|98|84|354|1|2|4|2|3|25|30|37|39|2|0|16|28|0|2|2015|14|12/13/2015|6|1:00|20151213|63.0|55.0|10.0|75.0|6.9|South|29.99|0.0||Clear|0.0|0.0|||12.84|0.675675675676|9.0|0.769230769231|4.0|3.0|0
1637|HOU|NE|NE|HOU|6|27|7|102|4|36|24:46|39|7|317|87|189|1|18|197|6|46|35:14|40|6|264|116|313|1|2|2|3|0|12|22|24|30|0|2|22|31|0|1|2015|14|12/13/2015|6|8:30|20151213|51.8|50.0|10.0|94.0|0.0|North|29.76|0.0||Clear|0.0|0.0|||8.5|0.5|8.95454545455|0.733333333333|3.95454545455|3.74193548387|0
1638|JAC|IND|JAC|IND|51|16|24|226|5|40|29:12|44|5|228|154|380|2|17|227|8|85|30:48|35|7|335|95|322|2|3|1|1|7|20|16|43|30|0|3|23|29|0|2|2015|14|12/13/2015|6|1:00|20151213|81.0|64.9|10.0|58.0|15.0|ESE|30.06|0.0||Mostly Cloudy|0.0|0.0||82.7|11.3|0.46511627907|14.1875|0.533333333333|6.69565217391|3.27586206897|1
1639|KC|SD|KC|SD|10|3|18|179|8|53|28:52|34|4|154|150|329|2|15|236|7|48|31:08|40|5|234|44|280|1|1|1|1|0|15|24|23|43|1|0|25|18|0|0|2015|14|12/13/2015|6|1:00|20151213|62.1|61.0|10.0|96.0|5.8|ESE|29.37|0.0|0.01|Light Rain|1.0|0.0|||11.9333333333|0.652173913043|9.83333333333|0.558139534884|6.0|2.44444444444|1
1640|CHI|WAS|WAS|CHI|21|24|20|290|7|79|25:38|40|5|228|87|377|1|24|275|8|63|34:22|34|4|172|99|374|1|1|0|3|3|19|24|31|31|2|1|22|33|1|2|2015|14|12/13/2015|6|1:00|20151213|60.1|55.9|10.0|86.0|16.1|South|29.73|0.0|0.0|Light Rain|1.0|0.0|||15.2631578947|0.612903225806|11.4583333333|0.774193548387|3.95454545455|3.0|0
1641|CAR|ATL|CAR|ATL|38|0|20|282|6|60|31:21|47|4|196|142|424|0|15|176|6|54|28:21|38|5|228|54|230|4|1|0|5|0|25|19|41|27|0|3|16|32|0|2|2015|14|12/13/2015|6|1:00|20151213|70.0|52.0|10.0|53.0|8.1|South|30.14|0.0||Mostly Cloudy|0.0|0.0|||11.28|0.609756097561|9.26315789474|0.703703703704|8.875|1.6875|1
1642|TB|NO|NO|TB|17|24|18|176|8|80|22:46|40|5|206|115|291|0|26|301|12|95|37:14|34|4|175|87|388|0|1|1|3|2|31|18|41|32|2|1|35|19|1|1|2015|14|12/13/2015|6|1:00|20151213|86.0|66.2|10.0|51.0|13.8|East|30.0|0.0||Scattered Clouds|0.0|0.0||88.2|5.67741935484|0.756097560976|16.7222222222|0.5625|3.28571428571|4.57894736842|0
1643|STL|DET|STL|DET|21|14|15|114|5|48|26:10|46|6|284|203|317|2|22|220|5|45|33:50|41|7|322|111|331|1|0|0|2|3|30|14|46|22|2|0|20|29|0|2|2015|14|12/13/2015|6|1:00|20151213|64.0|59.0|10.0|84.0|16.1|SSE|29.62|0.0|0.01|Light Rain|1.0|0.0|||3.8|0.652173913043|15.7142857143|0.636363636364|10.15|3.8275862069|1
1644|CLE|SF|CLE|SF|24|10|28|251|8|71|37:39|28|3|119|230|481|2|15|150|5|40|22:21|36|7|286|71|221|0|1|1|3|1|21|18|31|28|1|1|41|17|2|0|2015|14|12/13/2015|6|1:00|20151213|66.0|55.9|10.0|70.0|10.4|SSE|29.96|0.0||Clear|0.0|0.0|||11.9523809524|0.677419354839|8.33333333333|0.642857142857|5.60975609756|4.17647058824|1
1645|DEN|OAK|OAK|DEN|12|15|20|276|4|27|35:58|37|4|178|34|310|2|8|99|10|70|24:02|44|10|460|27|126|0|4|0|2|0|35|12|51|29|0|2|21|23|0|0|2015|14|12/13/2015|6|4:05|20151213|33.3|21.6|10.0|62.0|3.5|SE|29.68|0.0||Partly Cloudy|0.0|0.0|30.2||7.88571428571|0.686274509804|8.25|0.413793103448|1.61904761905|1.17391304348|0
1646|GB|DAL|GB|DAL|28|7|29|205|8|69|37:48|45|6|282|230|435|0|11|99|6|30|22:12|45|7|325|171|270|1|0|0|1|4|13|22|29|35|0|2|20|44|1|2|2015|14|12/13/2015|6|4:25|20151213|55.0|54.0|5.0|96.0|10.4|South|29.63|0.0|0.04|Light Rain|1.0|0.0|||15.7692307692|0.448275862069|4.5|0.628571428571|11.5|3.88636363636|1
1647|BAL|SEA|SEA|BAL|6|35|16|274|9|94|24:17|41|5|226|28|302|2|28|301|6|42|35:43|36|3|153|123|424|1|2|0|5|0|23|24|40|33|0|5|14|36|0|0|2015|14|12/13/2015|6|1:00|20151213|66.9|55.0||66.0||North|30.12|0.0||Unknown|0.0|0.0|||11.9130434783|0.575|12.5416666667|0.727272727273|2.0|3.41666666667|0
1648|MIA|NYG|NYG|MIA|24|31|16|235|12|123|29:29|38|6|280|128|363|1|25|337|3|25|30:31|38|4|180|92|429|1|1|1|3|4|25|27|41|31|1|4|22|32|2|0|2015|14|12/14/2015|0|8:30|20151214|75.9|72.0|10.0|87.0|4.6|SE|29.95|0.0||Clear|0.0|0.0|||9.4|0.609756097561|12.4814814815|0.870967741935|5.81818181818|2.875|0
1649|STL|TB|STL|TB|31|23|16|221|5|35|28:40|44|5|220|98|319|0|30|363|9|56|31:20|41|3|122|146|509|2|1|3|4|2|14|29|17|50|2|2|33|27|2|0|2015|15|12/17/2015|3|8:25|20151217|35.1|23.0|10.0|61.0|9.2|WNW|30.1|0.0||Overcast|0.0|0.0|27.9||15.7857142857|0.823529411765|12.5172413793|0.58|2.9696969697|5.40740740741|1
1650|DAL|NYJ|NYJ|DAL|16|19|15|176|6|54|27:43|48|4|198|133|309|4|20|299|8|61|32:17|36|5|203|73|372|1|3|2|1|2|18|26|33|39|1|1|21|26|0|1|2015|15|12/19/2015|5|8:25|20151219|54.0|39.0|10.0|57.0|10.4|SE|30.31|0.0||Clear|0.0|0.0|||9.77777777778|0.545454545455|11.5|0.666666666667|6.33333333333|2.80769230769|0
1651|NYG|CAR|CAR|NYG|35|38|21|245|7|47|29:08|36|7|315|161|406|2|28|309|7|88|30:52|41|7|318|171|480|1|1|0|5|5|25|29|45|46|5|4|29|27|0|1|2015|15|12/20/2015|6|1:00|20151220|44.1|16.0|10.0|32.0|5.8|West|30.46|0.0||Clear|0.0|0.0|40.8||9.8|0.555555555556|10.6551724138|0.630434782609|5.55172413793|6.33333333333|0
1652|PHI|ARI|ARI|PHI|17|40|19|350|5|38|22:32|47|3|147|74|424|4|28|263|1|10|37:28|36|4|156|230|493|0|2|1|5|2|20|28|33|41|1|2|39|20|3|0|2015|15|12/20/2015|6|8:30|20151220|37.9|19.9|10.0|48.0|9.2|SSW|30.51|0.0||Clear|0.0|0.0|31.5||17.5|0.606060606061|9.39285714286|0.682926829268|1.89743589744|11.5|0
1653|MIN|CHI|MIN|CHI|38|17|20|221|4|45|32:10|36|3|129|129|350|0|21|199|6|39|27:50|40|4|161|94|293|2|1|1|2|5|26|17|37|20|2|4|20|36|0|1|2015|15|12/20/2015|6|1:00|20151220|39.9|32.0|10.0|73.0|4.6|SW|29.7|0.0||Overcast|0.0|0.0|36.7||8.5|0.702702702703|11.7058823529|0.85|6.45|2.61111111111|1
1654|JAC|ATL|ATL|JAC|17|23|21|285|5|62|25:27|39|6|254|72|357|1|22|245|5|43|34:33|40|5|216|83|328|1|3|1|2|2|22|23|35|38|1|1|33|20|1|1|2015|15|12/20/2015|6|1:00|20151220|70.0|50.0|10.0|49.0|11.5|East|30.4|0.0||Mostly Cloudy|0.0|0.0|||12.9545454545|0.628571428571|10.652173913|0.605263157895|2.18181818182|4.15|0
1655|IND|HOU|HOU|IND|10|16|14|140|8|94|26:04|38|7|288|50|190|2|20|150|6|48|33:56|34|4|201|155|305|2|3|1|1|1|17|18|28|32|1|1|37|19|0|0|2015|15|12/20/2015|6|1:00|20151220|46.9|25.0|10.0|42.0|10.4|South|30.21|0.0||Clear|0.0|0.0|||8.23529411765|0.607142857143|8.33333333333|0.5625|1.35135135135|8.15789473684|0
1656|NE|TEN|NE|TEN|33|16|17|253|5|35|29:37|40|4|182|93|346|1|15|223|3|29|30:23|47|5|272|59|282|3|4|1|3|2|23|23|35|34|2|2|26|21|0|0|2015|15|12/20/2015|6|1:00|20151220|42.1|17.1|10.0|37.0|10.4|West|30.41|0.0||Clear|0.0|0.0|36.1||11.0|0.657142857143|9.69565217391|0.676470588235|3.57692307692|2.80952380952|1
1657|BAL|KC|KC|BAL|14|34|19|273|7|63|27:41|41|5|218|93|366|3|15|164|6|55|32:19|41|5|232|113|277|0|2|0|2|4|26|21|45|25|2|1|20|28|0|1|2015|15|12/20/2015|6|1:00|20151220|46.9|15.1||28.0||North|30.57|0.0||Unknown|0.0|0.0|||10.5|0.577777777778|7.80952380952|0.84|4.65|4.03571428571|0
1658|WAS|BUF|WAS|BUF|35|25|23|308|5|6|29:04|40|3|140|123|431|1|21|212|8|56|30:56|34|4|140|240|452|0|1|0|3|5|16|22|27|28|2|4|31|27|1|1|2015|15|12/20/2015|6|1:00|20151220|45.0|21.0|10.0|39.0|8.1|South|30.54|0.0||Scattered Clouds|0.0|0.0|40.6||19.25|0.592592592593|9.63636363636|0.785714285714|3.96774193548|8.88888888889|1
1659|SEA|CLE|SEA|CLE|30|13|28|241|5|30|34:33|44|1|64|182|423|0|15|136|4|40|25:27|41|3|129|94|230|1|2|3|1|3|19|21|32|30|1|3|17|36|0|0|2015|15|12/20/2015|6|4:05|20151220|46.0|33.1|10.0|61.0|13.8|SSE|29.78|0.0||Mostly Cloudy|0.0|0.0|39.9||12.6842105263|0.59375|6.47619047619|0.7|10.7058823529|2.61111111111|1
1660|OAK|GB|GB|OAK|20|30|20|252|10|95|30:31|39|5|217|120|372|2|18|190|6|75|29:29|49|4|211|103|293|2|3|2|3|2|22|23|39|47|1|2|28|25|1|0|2015|15|12/20/2015|6|4:05|20151220|52.0|48.0|6.0|86.0|16.1|SE|30.14|0.0|0.0|Light Rain|1.0|0.0|||11.4545454545|0.564102564103|8.26086956522|0.489361702128|4.28571428571|4.12|0
1661|PIT|DEN|PIT|DEN|34|27|28|354|9|63|31:16|38|6|232|23|377|2|20|281|12|127|28:44|39|6|258|104|385|2|2|0|4|4|21|40|44|55|3|3|25|17|1|1|2015|15|12/20/2015|6|4:25|20151220|39.0|16.0|10.0|39.0|6.9|SSE|30.38|0.0||Clear|0.0|0.0|34.0||16.8571428571|0.477272727273|7.025|0.727272727273|0.92|6.11764705882|1
1662|SD|MIA|SD|MIA|30|14|26|302|7|48|38:53|31|3|110|140|442|2|13|187|9|72|21:07|40|8|366|44|231|1|1|0|2|4|20|26|34|36|0|3|19|36|2|1|2015|15|12/20/2015|6|4:25|20151220|61.0|41.0|10.0|48.0|4.6|WSW|30.17|0.0||Mostly Cloudy|0.0|0.0|||15.1|0.588235294118|7.19230769231|0.722222222222|7.36842105263|1.22222222222|1
